experiment_name,sigma,noise,eps,top_1_acc_train,top_1_acc_cert,top_1_acc_pred
cifar_expinf_015,0.15,ExpInfNoise,0.8877551020408163,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,0.9183673469387755,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,0.9489795918367346,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,0.9795918367346939,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.010204081632653,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.0408163265306123,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.0714285714285714,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.1020408163265305,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.1326530612244898,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.163265306122449,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.193877551020408,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.2244897959183674,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.2551020408163265,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.2857142857142856,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.316326530612245,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.346938775510204,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.3775510204081631,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.4081632653061225,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.4387755102040816,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.4693877551020407,0.9878800000000009,0.0,0.882
cifar_expinf_015,0.15,ExpInfNoise,1.5,0.9878800000000009,0.0,0.882
cifar_uniform_015,0.15,UniformNoise,0.0,0.9883799999999995,0.8606,0.8805
cifar_uniform_015,0.15,UniformNoise,0.030612244897959183,0.9883799999999995,0.8408,0.8805
cifar_uniform_015,0.15,UniformNoise,0.061224489795918366,0.9883799999999995,0.8138,0.8805
cifar_uniform_015,0.15,UniformNoise,0.09183673469387754,0.9883799999999995,0.782,0.8805
cifar_uniform_015,0.15,UniformNoise,0.12244897959183673,0.9883799999999995,0.7277,0.8805
cifar_uniform_015,0.15,UniformNoise,0.15306122448979592,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.18367346938775508,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.21428571428571427,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.24489795918367346,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.2755102040816326,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.30612244897959184,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.336734693877551,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.36734693877551017,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.3979591836734694,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.42857142857142855,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.45918367346938777,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.4897959183673469,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.5204081632653061,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.5510204081632653,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.5816326530612245,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.6122448979591837,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.6428571428571428,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.673469387755102,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.7040816326530612,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.7346938775510203,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.7653061224489796,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.7959183673469388,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.826530612244898,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.8571428571428571,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.8877551020408163,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.9183673469387755,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.9489795918367346,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,0.9795918367346939,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.010204081632653,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.0408163265306123,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.0714285714285714,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.1020408163265305,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.1326530612244898,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.163265306122449,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.193877551020408,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.2244897959183674,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.2551020408163265,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.2857142857142856,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.316326530612245,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.346938775510204,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.3775510204081631,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.4081632653061225,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.4387755102040816,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.4693877551020407,0.9883799999999995,0.0,0.8805
cifar_uniform_015,0.15,UniformNoise,1.5,0.9883799999999995,0.0,0.8805
cifar_laplace_1,1.0,LaplaceNoise,0.0,0.5656800000000001,0.4343,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.030612244897959183,0.5656800000000001,0.4238,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.061224489795918366,0.5656800000000001,0.4136,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.09183673469387754,0.5656800000000001,0.4044,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.12244897959183673,0.5656800000000001,0.3949,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.15306122448979592,0.5656800000000001,0.3856,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.18367346938775508,0.5656800000000001,0.376,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.21428571428571427,0.5656800000000001,0.3655,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.24489795918367346,0.5656800000000001,0.3576,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.2755102040816326,0.5656800000000001,0.3487,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.30612244897959184,0.5656800000000001,0.3432,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.336734693877551,0.5656800000000001,0.3348,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.36734693877551017,0.5656800000000001,0.3268,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.3979591836734694,0.5656800000000001,0.3199,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.42857142857142855,0.5656800000000001,0.3118,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.45918367346938777,0.5656800000000001,0.3041,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.4897959183673469,0.5656800000000001,0.2978,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.5204081632653061,0.5656800000000001,0.2917,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.5510204081632653,0.5656800000000001,0.2849,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.5816326530612245,0.5656800000000001,0.2793,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.6122448979591837,0.5656800000000001,0.2726,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.6428571428571428,0.5656800000000001,0.2673,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.673469387755102,0.5656800000000001,0.2607,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.7040816326530612,0.5656800000000001,0.2551,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.7346938775510203,0.5656800000000001,0.2512,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.7653061224489796,0.5656800000000001,0.2454,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.7959183673469388,0.5656800000000001,0.2388,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.826530612244898,0.5656800000000001,0.2321,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.8571428571428571,0.5656800000000001,0.2284,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.8877551020408163,0.5656800000000001,0.2232,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.9183673469387755,0.5656800000000001,0.2174,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.9489795918367346,0.5656800000000001,0.2141,0.5592
cifar_laplace_1,1.0,LaplaceNoise,0.9795918367346939,0.5656800000000001,0.2093,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.010204081632653,0.5656800000000001,0.2056,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.0408163265306123,0.5656800000000001,0.2014,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.0714285714285714,0.5656800000000001,0.1975,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.1020408163265305,0.5656800000000001,0.1922,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.1326530612244898,0.5656800000000001,0.1879,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.163265306122449,0.5656800000000001,0.1836,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.193877551020408,0.5656800000000001,0.1802,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.2244897959183674,0.5656800000000001,0.1753,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.2551020408163265,0.5656800000000001,0.1705,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.2857142857142856,0.5656800000000001,0.1662,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.316326530612245,0.5656800000000001,0.1633,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.346938775510204,0.5656800000000001,0.1603,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.3775510204081631,0.5656800000000001,0.1569,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.4081632653061225,0.5656800000000001,0.1535,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.4387755102040816,0.5656800000000001,0.1486,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.4693877551020407,0.5656800000000001,0.1455,0.5592
cifar_laplace_1,1.0,LaplaceNoise,1.5,0.5656800000000001,0.1417,0.5592
cifar_expinf_1,1.0,ExpInfNoise,0.0,0.09972,0.0995,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.030612244897959183,0.09972,0.0995,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.061224489795918366,0.09972,0.0994,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.09183673469387754,0.09972,0.0993,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.12244897959183673,0.09972,0.0993,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.15306122448979592,0.09972,0.0991,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.18367346938775508,0.09972,0.0991,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.21428571428571427,0.09972,0.0991,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.24489795918367346,0.09972,0.0991,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.2755102040816326,0.09972,0.0991,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.30612244897959184,0.09972,0.0991,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.336734693877551,0.09972,0.0991,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.36734693877551017,0.09972,0.0991,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.3979591836734694,0.09972,0.099,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.42857142857142855,0.09972,0.0989,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.45918367346938777,0.09972,0.0986,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.4897959183673469,0.09972,0.0985,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.5204081632653061,0.09972,0.0985,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.5510204081632653,0.09972,0.0983,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.5816326530612245,0.09972,0.0982,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.6122448979591837,0.09972,0.0981,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.6428571428571428,0.09972,0.0981,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.673469387755102,0.09972,0.0981,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.7040816326530612,0.09972,0.0981,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.7346938775510203,0.09972,0.0981,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.7653061224489796,0.09972,0.0981,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.7959183673469388,0.09972,0.0981,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.826530612244898,0.09972,0.0979,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.8571428571428571,0.09972,0.0978,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.8877551020408163,0.09972,0.0978,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.9183673469387755,0.09972,0.0977,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.9489795918367346,0.09972,0.0976,0.1
cifar_expinf_1,1.0,ExpInfNoise,0.9795918367346939,0.09972,0.0974,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.010204081632653,0.09972,0.0974,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.0408163265306123,0.09972,0.0974,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.0714285714285714,0.09972,0.0973,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.1020408163265305,0.09972,0.0973,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.1326530612244898,0.09972,0.0973,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.163265306122449,0.09972,0.0973,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.193877551020408,0.09972,0.0972,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.2244897959183674,0.09972,0.0971,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.2551020408163265,0.09972,0.0971,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.2857142857142856,0.09972,0.0969,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.316326530612245,0.09972,0.0969,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.346938775510204,0.09972,0.0968,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.3775510204081631,0.09972,0.0968,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.4081632653061225,0.09972,0.0964,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.4387755102040816,0.09972,0.0962,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.4693877551020407,0.09972,0.0961,0.1
cifar_expinf_1,1.0,ExpInfNoise,1.5,0.09972,0.0958,0.1
cifar_uniform_1,1.0,UniformNoise,0.0,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.030612244897959183,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.061224489795918366,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.09183673469387754,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.12244897959183673,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.15306122448979592,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.18367346938775508,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.21428571428571427,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.24489795918367346,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.2755102040816326,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.30612244897959184,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.336734693877551,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.36734693877551017,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.3979591836734694,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.42857142857142855,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.45918367346938777,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.4897959183673469,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.5204081632653061,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.5510204081632653,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.5816326530612245,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.6122448979591837,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.6428571428571428,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.673469387755102,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.7040816326530612,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.7346938775510203,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.7653061224489796,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.7959183673469388,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.826530612244898,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.8571428571428571,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.8877551020408163,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.9183673469387755,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.9489795918367346,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,0.9795918367346939,0.10000000000000005,0.1,0.1
cifar_uniform_1,1.0,UniformNoise,1.010204081632653,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.0408163265306123,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.0714285714285714,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.1020408163265305,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.1326530612244898,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.163265306122449,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.193877551020408,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.2244897959183674,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.2551020408163265,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.2857142857142856,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.316326530612245,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.346938775510204,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.3775510204081631,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.4081632653061225,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.4387755102040816,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.4693877551020407,0.10000000000000005,0.0,0.1
cifar_uniform_1,1.0,UniformNoise,1.5,0.10000000000000005,0.0,0.1
cifar_gaussian_025,0.25,GaussianNoise,0.0,0.8608800000000008,0.7151,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.030612244897959183,0.8608800000000008,0.7014,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.061224489795918366,0.8608800000000008,0.6827,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.09183673469387754,0.8608800000000008,0.6651,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.12244897959183673,0.8608800000000008,0.6484,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.15306122448979592,0.8608800000000008,0.6329,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.18367346938775508,0.8608800000000008,0.6159,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.21428571428571427,0.8608800000000008,0.5991,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.24489795918367346,0.8608800000000008,0.5806,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.2755102040816326,0.8608800000000008,0.5612,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.30612244897959184,0.8608800000000008,0.5426,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.336734693877551,0.8608800000000008,0.5236,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.36734693877551017,0.8608800000000008,0.504,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.3979591836734694,0.8608800000000008,0.4835,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.42857142857142855,0.8608800000000008,0.4643,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.45918367346938777,0.8608800000000008,0.4406,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.4897959183673469,0.8608800000000008,0.4203,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.5204081632653061,0.8608800000000008,0.4023,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.5510204081632653,0.8608800000000008,0.3788,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.5816326530612245,0.8608800000000008,0.3603,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.6122448979591837,0.8608800000000008,0.3383,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.6428571428571428,0.8608800000000008,0.3202,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.673469387755102,0.8608800000000008,0.2907,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.7040816326530612,0.8608800000000008,0.2622,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.7346938775510203,0.8608800000000008,0.204,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.7653061224489796,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.7959183673469388,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.826530612244898,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.8571428571428571,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.8877551020408163,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.9183673469387755,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.9489795918367346,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,0.9795918367346939,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.010204081632653,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.0408163265306123,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.0714285714285714,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.1020408163265305,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.1326530612244898,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.163265306122449,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.193877551020408,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.2244897959183674,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.2551020408163265,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.2857142857142856,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.316326530612245,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.346938775510204,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.3775510204081631,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.4081632653061225,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.4387755102040816,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.4693877551020407,0.8608800000000008,0.0,0.7598
cifar_gaussian_025,0.25,GaussianNoise,1.5,0.8608800000000008,0.0,0.7598
cifar_gaussian_05,0.5,GaussianNoise,0.0,0.3011399999999995,0.283,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.030612244897959183,0.3011399999999995,0.2783,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.061224489795918366,0.3011399999999995,0.2738,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.09183673469387754,0.3011399999999995,0.2698,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.12244897959183673,0.3011399999999995,0.2659,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.15306122448979592,0.3011399999999995,0.2602,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.18367346938775508,0.3011399999999995,0.2562,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.21428571428571427,0.3011399999999995,0.2513,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.24489795918367346,0.3011399999999995,0.2469,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.2755102040816326,0.3011399999999995,0.2432,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.30612244897959184,0.3011399999999995,0.2394,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.336734693877551,0.3011399999999995,0.2345,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.36734693877551017,0.3011399999999995,0.2298,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.3979591836734694,0.3011399999999995,0.224,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.42857142857142855,0.3011399999999995,0.2202,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.45918367346938777,0.3011399999999995,0.2166,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.4897959183673469,0.3011399999999995,0.213,0.31
cifar_gaussian_05,0.5,GaussianNoise,0.5204081632653061,0.3011399999999995,0.2092,0.31
